smokes,weight,gave_consent,ssn,notes,has_complication,hospital
yes,87.9997249769684,true,283-17-8394,high risk,true,AK
no,60.3683889010396,true,562-12-5446,normal risk,false,AK
no,61.24289333115015,true,157-33-0340,normal risk,true,AK
no,57.82474982850889,true,625-32-5077,normal risk,false,AK
no,63.69549371344374,true,125-85-7901,normal risk,true,AK
no,74.79207874873565,true,268-39-1801,normal risk,false,AK
yes,81.34826939273873,true,643-30-4816,normal risk,true,AK
no,61.4711232107268,true,717-42-7398,normal risk,false,AK
no,67.71385160852029,true,864-92-4242,normal risk,false,AK
yes,74.01565254616338,true,422-92-3168,high risk,true,AK
no,74.6822526740224,true,698-76-6674,normal risk,false,AK
no,75.85321786138074,true,206-94-1042,normal risk,false,AK
yes,61.634432666345255,true,114-93-3752,high risk,false,AK
no,77.62754822956023,true,333-36-4544,normal risk,true,AK
no,90.51941450814557,true,112-35-1637,normal risk,true,AK
no,59.85984175915345,true,188-36-4478,normal risk,false,AK
no,57.74749528963123,true,585-27-7199,normal risk,false,AK
no,58.101942235716194,true,274-21-4616,normal risk,false,AK
no,60.420539728606535,true,446-35-7840,normal risk,false,AK
yes,59.19680098703838,true,813-84-8423,high risk,false,AK
no,52.7382400134922,true,577-37-6056,normal risk,false,AK
no,62.735143476213004,true,598-44-6445,normal risk,true,AK
yes,74.17246684191724,true,136-04-6223,high risk,false,AK
no,85.00109483352283,true,077-42-9990,normal risk,false,AK
no,83.09399759661225,true,662-92-8457,normal risk,true,AK
no,57.13683858209828,true,754-80-7204,normal risk,true,AK
yes,88.57161618681678,true,287-02-2754,normal risk,true,AK
no,79.79940220005983,true,381-34-1950,normal risk,false,AK
yes,93.57185759987087,true,171-51-6111,normal risk,true,AK
no,58.167822159563904,true,386-08-1425,normal risk,false,AK
no,75.86999058499288,true,174-83-9810,normal risk,false,AK
no,60.22875140272931,true,719-96-7349,normal risk,false,AK
no,83.84756672243714,true,368-12-4401,normal risk,false,AK
no,59.617536085704806,true,825-93-6422,normal risk,true,AK
yes,76.01037400914184,true,232-42-8160,normal risk,true,AK
no,90.9406965992095,true,105-75-0424,high risk,true,AK
no,59.50473585655644,true,347-39-5357,normal risk,false,AK
no,63.01705056605513,true,567-10-6138,normal risk,false,AK
no,83.40038051234956,true,583-39-2509,normal risk,false,AK
no,73.71395432552228,true,274-64-7426,normal risk,false,AK
no,57.274043344013805,true,084-16-7147,normal risk,false,AK
no,75.61266875502564,true,390-50-4801,normal risk,false,AK
no,84.70034051319647,true,098-59-8026,normal risk,false,AK
no,85.53468594549143,true,503-30-7428,normal risk,false,AK
yes,81.90196822925436,true,192-45-2583,normal risk,false,AK
no,66.2170451050141,true,248-10-7827,normal risk,false,AK
no,62.101800556696595,true,552-32-2833,normal risk,false,AK
no,77.28809004174965,true,285-27-4051,normal risk,false,AK
yes,63.651634094013325,true,380-76-1876,high risk,false,AK
no,90.73575882902962,true,544-62-7780,high risk,true,AK
no,75.11737779551429,true,197-20-3982,normal risk,false,AK
yes,81.5630790093067,true,061-55-4604,normal risk,true,AK
no,61.03238444575567,true,014-13-7660,normal risk,false,AK
no,74.33352653686838,true,567-72-7554,normal risk,false,AK
no,87.49432587681027,true,543-67-9968,high risk,false,AK
no,90.70337589373929,true,866-98-3931,normal risk,true,AK
no,58.67639084011959,true,763-73-9449,normal risk,true,AK
no,60.973268531259045,true,487-41-6202,normal risk,false,AK
no,75.75883518085175,true,061-82-7744,normal risk,false,AK
no,69.96234462042385,true,558-31-9999,normal risk,false,AK
no,75.23674152499404,true,693-48-8256,normal risk,false,AK
yes,86.24920107549254,true,676-44-0212,high risk,true,AK
no,78.7205173173599,true,656-72-9055,normal risk,false,AK
yes,59.96246315358596,true,585-11-4278,high risk,true,AK
no,78.88723833206656,true,109-78-8586,normal risk,false,AK
no,61.68046984669154,true,514-54-8953,normal risk,false,AK
no,79.23211497165885,true,669-06-1459,normal risk,false,AK
no,83.65028516855551,true,457-36-4970,normal risk,false,AK
no,73.41531158277608,true,118-66-7388,normal risk,true,AK
no,66.25619706132275,true,149-73-1854,normal risk,false,AK
no,74.04458174412113,true,382-57-0776,normal risk,false,AK
no,60.06788190562142,true,187-90-0927,normal risk,false,AK
no,57.26053424439511,true,884-57-8808,normal risk,false,AK
no,77.13765491505823,true,675-96-6045,normal risk,false,AK
no,60.57546916906707,true,465-13-1592,normal risk,false,AK
no,77.87583896038065,true,281-61-8512,normal risk,false,AK
no,60.3123799367173,true,113-53-0736,normal risk,false,AK
no,73.37444712499371,true,563-08-7677,normal risk,false,AK
yes,78.30208954415377,true,667-58-6934,high risk,true,AK
no,66.03494101122122,true,879-70-5128,normal risk,true,AK
no,57.10886225245254,true,290-26-4274,normal risk,false,AK
yes,80.62291804859632,true,360-37-4125,normal risk,false,AK
yes,82.49488710081347,true,358-82-5914,high risk,true,AK
no,83.73490162826418,true,272-06-5674,normal risk,false,AK
yes,53.72678010923465,true,888-06-6265,high risk,true,AK
no,58.871793793868946,true,494-47-4019,normal risk,false,AK
yes,57.76889861059961,true,427-06-7525,normal risk,true,AK
no,83.9391141142203,true,703-52-9149,normal risk,false,AK
no,57.292692004830506,true,052-83-2028,normal risk,false,AK
no,58.09443548123872,true,078-94-4967,normal risk,false,AK
no,66.69774792814478,true,060-28-9434,normal risk,true,AK
no,63.56619312676821,true,715-05-0931,normal risk,false,AK
no,55.83306851012681,true,030-43-8811,normal risk,false,AK
no,56.6074775854096,true,354-88-8160,normal risk,false,AK
yes,81.93335627620371,true,451-98-5439,normal risk,true,AK
no,86.61387771218205,true,488-41-3879,normal risk,false,AK
yes,58.78547448604386,true,327-36-2334,high risk,true,AK
no,58.32563554358913,true,852-72-7700,normal risk,false,AK
no,59.21022503835531,true,189-38-5516,normal risk,true,AK
yes,85.777740916518,true,293-61-5071,high risk,true,AK
no,56.03638847413715,true,736-74-9130,normal risk,false,AK
no,64.61758508630957,true,741-48-1954,normal risk,false,AK
no,62.18687424565116,true,266-42-9176,normal risk,false,AK
no,82.48167872316027,true,073-47-6953,normal risk,false,AK
yes,57.130968772067334,true,128-47-7570,normal risk,false,AK
no,77.75662619227654,true,118-57-0461,normal risk,false,AK
no,59.79180101031052,true,549-85-5354,normal risk,false,AK
no,75.76268663265989,true,457-81-5859,normal risk,false,AK
no,54.91453944279296,true,661-11-7898,normal risk,true,AK
no,63.30553947622009,true,306-80-5995,normal risk,false,AK
no,84.41275217162602,true,448-19-4427,normal risk,false,AK
yes,76.74659384688154,true,844-77-4809,normal risk,true,AK
no,76.93598590386786,true,689-78-4805,normal risk,false,AK
no,59.422922283845175,true,484-84-1435,normal risk,false,AK
no,60.241311079865255,true,453-36-8311,normal risk,false,AK
no,78.71822474198359,true,018-16-6650,normal risk,false,AK
no,61.50478436604092,true,220-52-9673,normal risk,false,AK
no,73.90876635641226,true,502-87-9627,normal risk,false,AK
no,63.49800688003161,true,022-76-9530,normal risk,true,AK
no,81.18138289685824,true,889-65-0749,normal risk,false,AK
no,74.22973799183174,true,690-80-1046,normal risk,false,AK
no,59.81158499023096,true,477-53-9664,normal risk,false,AK
no,78.98979049141766,true,843-58-3239,normal risk,false,AK
yes,56.078796150332245,true,852-55-0981,normal risk,true,AK
no,74.84333581070089,true,500-98-8091,normal risk,true,AK
no,58.38336362032619,true,547-62-0920,normal risk,false,AK
no,72.78280274369627,true,154-82-3553,normal risk,false,AK
no,79.11865210098486,true,184-05-6768,normal risk,false,AK
no,80.80168895614077,true,787-79-5007,normal risk,false,AK
yes,64.3138673935832,true,063-33-1291,high risk,true,AK
no,88.66781653926162,true,091-36-5748,high risk,true,AK
no,84.32659629262734,true,868-71-9983,normal risk,true,AK
no,58.08767591940475,true,169-33-1277,normal risk,false,AK
no,61.69258226937401,true,780-70-9419,normal risk,true,AK
no,76.32764023613785,true,308-36-7999,normal risk,false,AK
no,56.50109022351848,true,340-97-9520,normal risk,false,AK
no,60.929052096861064,true,364-87-8379,normal risk,false,AK
yes,58.17795439247513,true,864-77-3570,normal risk,true,AK
yes,56.28870526944747,true,752-98-2764,normal risk,true,AK
yes,81.82310006420595,true,681-56-7980,normal risk,false,AK
no,71.22347151962835,true,898-09-2203,normal risk,false,AK
no,77.74656614339291,true,212-38-3776,normal risk,false,AK
no,63.18414315460448,true,627-54-7447,normal risk,false,AK
yes,87.27386908241063,true,094-99-3129,high risk,true,AK
no,76.27584408327232,true,240-17-0726,normal risk,true,AK
yes,78.71140722308753,true,117-77-6952,high risk,true,AK
no,81.31277161933687,true,035-28-6133,normal risk,false,AK
no,75.10206987258327,true,279-46-9136,normal risk,false,AK
no,59.52543884438207,true,171-14-9320,normal risk,false,AK
no,58.89044824282504,true,436-81-4006,normal risk,false,AK
yes,77.8903588012976,true,210-96-6724,normal risk,true,AK
no,62.05731705252866,true,584-93-6335,normal risk,false,AK
no,61.10845169346892,true,260-18-6765,normal risk,false,AK
no,76.12513206826662,true,146-60-6360,normal risk,false,AK
no,74.77653783121148,true,219-43-0012,normal risk,true,AK
yes,62.793839168914495,true,774-30-9260,high risk,true,AK
no,83.96082704977275,true,153-69-7830,normal risk,false,AK
yes,78.23178445828133,true,171-54-3864,high risk,true,AK
no,87.793857552949,true,095-35-8122,normal risk,false,AK
no,79.27625424312706,true,813-07-5900,normal risk,false,AK
no,62.718543621987536,true,588-84-6228,normal risk,false,AK
no,80.79348885677288,true,009-43-5466,normal risk,false,AK
no,77.36854697270637,true,690-81-9866,normal risk,false,AK
no,59.82631453705806,true,854-91-7280,normal risk,false,AK
no,82.61713215699774,true,510-70-4554,normal risk,true,AK
no,77.88570066712609,true,621-17-8233,normal risk,false,AK
no,59.61608752079982,true,737-25-5916,normal risk,false,AK
yes,57.78390420360535,true,281-56-2047,high risk,true,AK
yes,84.24470489104208,true,115-21-9095,normal risk,true,AK
no,62.101122496537315,true,384-74-2243,normal risk,true,AK
no,60.05908939200609,true,447-46-6086,normal risk,true,AK
no,78.14635745148674,true,889-06-0408,normal risk,false,AK
no,63.16719817301185,true,660-86-8473,normal risk,false,AK
no,56.932450342011315,true,292-39-7621,normal risk,false,AK
no,80.92516895528202,true,055-60-1455,normal risk,false,AK
yes,72.23338497498999,true,349-40-0954,high risk,true,AK
no,64.57863152800222,true,371-27-7882,normal risk,false,AK
yes,57.66405674372931,true,302-85-8556,high risk,true,AK
yes,58.713434674048756,true,704-82-5452,normal risk,false,AK
no,85.10161851347583,true,471-16-0429,high risk,false,AK
no,61.336928026717665,true,845-38-4868,normal risk,false,AK
yes,72.8370270031822,true,690-99-7857,high risk,true,AK
no,57.53188816572277,true,785-21-6127,normal risk,false,AK
no,89.97640962740701,true,376-17-9120,high risk,false,AK
no,75.20474414989765,true,551-50-4258,normal risk,false,AK
no,63.40528832970018,true,372-71-2641,normal risk,false,AK
no,60.97299134444584,true,081-83-0031,normal risk,false,AK
no,83.8966493012802,true,715-40-5991,normal risk,false,AK
no,79.74501521228937,true,381-43-1939,normal risk,false,AK
no,87.38852086566337,true,738-70-0325,normal risk,true,AK
no,78.97861233150313,true,362-60-5257,normal risk,false,AK
no,60.14105634359075,true,404-58-1003,normal risk,false,AK
yes,76.0497212489471,true,636-67-0396,high risk,true,AK
no,77.64383188823972,true,066-50-1980,normal risk,true,AK
no,73.12202510725615,true,891-78-4068,normal risk,false,AK
no,59.864555631958815,true,408-24-5820,normal risk,false,AK
no,59.332936955379914,true,591-08-7298,normal risk,false,AK
no,60.2709410749724,true,480-17-9650,normal risk,false,AK
no,71.59976261125057,true,157-56-1636,normal risk,false,AK
no,89.6903514244419,true,514-55-7952,high risk,false,AK
yes,78.42791044776413,true,066-34-6585,high risk,false,AK
no,59.7713607104671,true,734-98-0511,normal risk,true,AK
no,55.89019658667435,true,343-17-7538,normal risk,false,AK
no,77.76734712031622,true,196-36-7450,normal risk,false,AK
no,61.087695399893626,true,555-81-6069,normal risk,false,AK
no,62.63122223464236,true,874-24-8734,normal risk,false,AK
no,59.8496952871305,true,742-21-4472,normal risk,false,AK
yes,62.74411599320655,true,174-20-7368,normal risk,false,AK
no,63.62235970235045,true,571-94-6473,normal risk,false,AK
no,59.94383796743116,true,072-87-3858,normal risk,false,AK
yes,62.22574331087851,true,522-94-3042,normal risk,true,AK
yes,58.43494025512258,true,133-13-4307,normal risk,true,AK
no,62.318532193814036,true,135-52-0607,normal risk,false,AK
no,72.18754658948194,true,521-68-6401,normal risk,true,AK
no,90.7770047460787,true,618-55-6469,normal risk,true,AK
yes,62.478576785864504,true,273-25-2137,high risk,true,AK
no,68.09224657758423,true,777-64-1165,normal risk,false,AK
no,57.80061857732545,true,223-16-6055,normal risk,false,AK
no,59.09441114695131,true,207-51-2496,normal risk,false,AK
no,80.76826303065842,true,011-95-1500,normal risk,false,AK
no,87.55567315841844,true,624-56-6278,high risk,false,AK
yes,84.29427322785645,true,384-55-0189,normal risk,false,AK
no,76.80129110635345,true,864-64-6355,normal risk,false,AK
no,84.39149737415572,true,634-89-5521,normal risk,false,AK
no,64.04776853560689,true,721-18-9314,normal risk,true,AK
yes,62.970231681872036,true,814-47-6553,normal risk,false,AK
yes,60.6329098268051,true,804-66-9103,normal risk,true,AK
no,61.51296063222944,true,478-38-5307,normal risk,true,AK
yes,83.27649172928449,true,220-51-1112,high risk,true,AK
no,76.46578284189917,true,134-45-4364,normal risk,false,AK
no,55.95022552939884,true,179-37-2455,normal risk,false,AK
no,64.39640263171559,true,506-28-3052,normal risk,true,AK
no,77.96859184601117,true,210-47-7940,normal risk,false,AK
no,88.51813031694098,true,279-04-9754,normal risk,true,AK
no,59.077843659757654,true,889-43-4597,normal risk,false,AK
no,80.96352825608595,true,223-16-0951,normal risk,true,AK
no,54.73327239062156,true,121-20-6894,normal risk,false,AK
yes,85.59528297974792,true,585-26-1504,high risk,true,AK
no,81.31369919554102,true,117-85-0179,normal risk,false,AK
no,59.993934130105714,true,321-81-1695,normal risk,false,AK
no,56.204813033496976,true,149-25-7509,normal risk,false,AK
yes,59.04904474132055,true,351-27-4090,normal risk,true,AK
no,56.11801744252208,true,725-82-7450,normal risk,false,AK
no,93.56942533735027,true,651-05-6520,normal risk,true,AK
no,59.633203156338375,true,379-80-0097,normal risk,false,AK
no,58.83778155810823,true,879-74-2047,normal risk,false,AK
no,62.17043212136784,true,486-49-7647,normal risk,false,AK
no,56.11507328254842,true,832-42-5309,normal risk,false,AK
no,78.26316101636944,true,004-12-5933,normal risk,false,AK
no,63.0122498918501,true,414-55-7394,normal risk,false,AK
no,81.00790372002771,true,188-57-5212,normal risk,false,AK
yes,65.59855271679417,true,749-14-8229,normal risk,true,AK
yes,58.10157367966403,true,421-01-0141,normal risk,true,AK
no,62.52065662480928,true,440-12-3355,normal risk,false,AK
no,78.41859987101017,true,265-03-5089,normal risk,false,AK
no,77.41269659413665,true,811-17-6794,normal risk,false,AK
no,65.94443634388246,true,640-26-6046,normal risk,false,AK
no,63.42504392208505,true,653-06-8038,normal risk,false,AK
yes,60.08776462289606,true,043-33-1496,high risk,false,AK
yes,74.26381547323707,true,039-44-0945,normal risk,true,AK
no,79.8827423454074,true,635-92-0487,normal risk,false,AK
no,61.22373866796357,true,817-24-5844,normal risk,false,AK
no,57.68733223084923,true,448-12-7573,normal risk,false,AK
yes,78.80594078828304,true,739-08-3105,high risk,false,AK
no,72.78172997286006,true,887-55-4565,normal risk,false,AK
no,80.57769415723567,true,737-65-0697,normal risk,false,AK
yes,62.449131719144965,true,169-97-6884,high risk,false,AK
no,77.09629007920722,true,724-79-1334,normal risk,false,AK
no,74.74237222636926,true,149-56-5643,normal risk,false,AK
no,82.66028234691615,true,137-05-6494,normal risk,false,AK
no,58.933514751046964,true,026-53-1061,normal risk,false,AK
yes,78.93970566050722,true,826-37-3715,high risk,false,AK
no,51.96591073595872,true,448-19-3446,normal risk,false,AK
no,61.83108966859698,true,169-54-3859,normal risk,false,AK
no,60.75702661974063,true,217-77-8196,normal risk,false,AK
no,87.3217641371596,true,180-80-0902,normal risk,false,AK
no,69.19968351496141,true,428-99-6068,normal risk,false,AK
no,76.08430935124534,true,705-45-4193,normal risk,true,AK
no,59.71051903186874,true,741-82-5857,normal risk,false,AK
no,78.5578168419598,true,870-53-2310,normal risk,false,AK
no,76.69716843109323,true,035-25-3328,normal risk,false,AK
yes,66.01402494483679,true,162-64-4661,high risk,true,AK
no,82.84510273415162,true,386-54-6921,normal risk,false,AK
yes,77.35244734725862,true,092-75-6674,normal risk,true,AK
yes,63.858763060847416,true,384-14-7927,high risk,true,AK
no,61.4086769042022,true,354-93-9357,normal risk,true,AK
yes,86.63353124240706,true,014-34-6327,high risk,true,AK
no,78.55929097337986,true,702-92-2759,normal risk,false,AK
yes,52.56462896815824,true,252-85-5473,high risk,false,AK
